,s_start,t_start,z_start,vpar_start,s_end,t_end,z_end,vpar_end,last_time,dt_min,dt_max
323,0.11946301179873062,0.09722323029192205,0.37174211364163484,9379592.980070991,0.1780519228096563,-1.4865699217528023,2475.049392540589,9498024.00697191,0.003,1.4162127444719049e-09,1.413101783563351e-07
324,0.34574067145497206,-0.08233293266443521,0.22162224761898477,2024793.2834062648,0.3580124333121827,0.014260666116503213,26.91352763546927,2714972.841214274,0.003,1.4613855536417186e-09,2.715586988329632e-07
325,0.25727594348288646,0.2334432117401688,4.695452754649207,-8750221.289390955,0.2594596359185609,2.4134731327823054,-2190.4748268175053,-8848106.779595684,0.003,1.4821642232832366e-09,1.6125506256732852e-07
326,0.33072408359592803,0.25479234098915,1.957113723369258,1998625.4708809739,0.5821488059051185,-1.6256353814877433,29.403228193479684,3423997.217574394,0.003,1.4937175719890662e-09,2.836544528476946e-07
327,-0.5561744709546325,-0.03180790453296262,4.298689975118973,6086271.322400732,0.5364786584366821,-2.950339628606665,1875.808481300162,4961286.350300938,0.003,1.1999830822255564e-09,1.6394106820037947e-07
328,0.36177001461920694,0.09333684266798994,3.2209058523351675,2174297.262383812,0.3539618736364645,-0.12742232336913467,35.91061860666946,-326220.5395646766,0.003,1.5376332718588044e-09,3.093201335379704e-07
329,0.2252240100754514,0.5168084225638805,4.527418929403327,-2264554.9384517693,1.0045905730272873,1.8227255456061773,4.883893003285511,4351835.798402887,2.3457373763991748e-05,1.3719114990002634e-09,1.6440629112450248e-07
330,0.10201285026475292,0.3403045645274587,4.75765940519741,7472265.89735055,0.44884427170989977,2.528406298075836,1843.1713176936041,8237048.818269712,0.003,1.4240815107995751e-09,1.5419757365903033e-07
331,-0.3263314289939742,-0.08010919048512524,0.45873560369127575,1807683.6731891509,0.5196510648425446,2.5721714779236424,0.27109413161994517,2932688.611938902,0.003,1.2009145802497271e-09,2.3622020346512062e-07
332,-0.19788699726288037,-0.30980707981405964,5.88628737055246,-9565223.20980408,0.4606040459023028,0.4293516797703505,-2505.566652816106,-9810512.491773868,0.003,1.4111441956735133e-09,1.4275919238648205e-07
